diana_objetivo,id_farmaco,nombre,ic50_nm,pchembl,anio,smiles,nivel_potencia
ACHE,CHEMBL5559062,Sin nombre,1148.0,5.94,2024,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccc(O)cc1,Media
ACHE,CHEMBL5532467,Sin nombre,753.0,6.12,2024,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccccc1O,Media
ACHE,CHEMBL5555737,Sin nombre,708.0,6.15,2024,COc1cc(NC(=O)Cn2nc(-c3ccccc3)c(-c3ccccc3)nc2=O)cc(OC)c1OC,Media
ACHE,CHEMBL5555058,Sin nombre,486.0,6.31,2024,COc1cc(NC(=O)Cn2nc(-c3ccccc3)c(-c3ccccc3)nc2=O)cc(OC)c1,Media
ACHE,CHEMBL5555930,Sin nombre,1119.0,5.95,2024,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1cccc([N+](=O)[O-])c1,Media
ACHE,CHEMBL5532603,Sin nombre,719.0,6.14,2024,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccccc1Cl,Media
ACHE,CHEMBL5555983,Sin nombre,734.0,6.13,2024,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccccc1[N+](=O)[O-],Media
ACHE,CHEMBL5512503,Sin nombre,1252.0,5.9,2024,N#Cc1cccc(NC(=O)Cn2nc(-c3ccccc3)c(-c3ccccc3)nc2=O)c1,Media
ACHE,CHEMBL5550021,Sin nombre,953.0,6.02,2024,Cc1ccccc1NC(=O)Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O,Media
ACHE,CHEMBL5557719,Sin nombre,1156.0,5.94,2024,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccc(F)cc1F,Media
ACHE,CHEMBL502,DONEPEZIL,47.0,7.33,2024,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,Muy Alta
ACHE,CHEMBL5542397,Sin nombre,436.0,6.36,2024,COc1cc2ncnc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)c2cc1OC,Media
ACHE,CHEMBL5517663,Sin nombre,283.0,6.55,2024,COc1cc2ncnc(N3CCN(Cc4ccccc4)CC3)c2cc1OC,Media
ACHE,CHEMBL5559386,Sin nombre,481.0,6.32,2024,COc1cc2ncnc(N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)c2cc1OC,Media
ACHE,CHEMBL5557329,Sin nombre,1006.0,6.0,2024,COc1cc2ncnc(N3CCN(c4ccccc4)CC3)c2cc1OC,Media
ACHE,CHEMBL5559310,Sin nombre,1148.0,5.94,2024,COc1cc2ncnc(N3CCN(c4ccccn4)CC3)c2cc1OC,Media
ACHE,CHEMBL5559245,Sin nombre,921.0,6.04,2024,COc1cc2ncnc(N3CCN(Cc4ccc(Cl)cc4)CC3)c2cc1OC,Media
ACHE,CHEMBL5556374,Sin nombre,1038.0,5.98,2024,COc1cc2ncnc(N3CCN(c4ccc(F)cc4)CC3)c2cc1OC,Media
ACHE,CHEMBL236487,Sin nombre,932.0,6.03,2024,COc1cc2ncnc(N3CCN(Cc4ccc(F)cc4)CC3)c2cc1OC,Media
ACHE,CHEMBL5517638,Sin nombre,1024.0,5.99,2024,COc1cc2ncnc(N3CCN(Cc4ccc(C)cc4)CC3)c2cc1OC,Media
ACHE,CHEMBL5558445,Sin nombre,1275.0,5.89,2024,COc1cc2ncnc(N3CCN(C)CC3)c2cc1OC,Media
ACHE,CHEMBL5505910,Sin nombre,1192.0,5.92,2024,COc1cc2ncnc(N3CCN(C(C)=O)CC3)c2cc1OC,Media
ACHE,CHEMBL5555203,Sin nombre,1171.0,5.93,2024,COc1cc2ncnc(N3CCN(c4ccc(C)cc4)CC3)c2cc1OC,Media
ACHE,CHEMBL5542098,Sin nombre,973.0,6.01,2024,COc1cc2ncnc(N3CCN(c4ccc(Br)cc4)CC3)c2cc1OC,Media
ACHE,CHEMBL5532614,Sin nombre,914.0,6.04,2024,COc1cc2ncnc(N3CCN(c4ccccc4[N+](=O)[O-])CC3)c2cc1OC,Media
ACHE,CHEMBL502,DONEPEZIL,43.0,7.37,2024,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,Muy Alta
ACHE,CHEMBL636,RIVASTIGMINE,2288.0,5.64,2024,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,Media
ACHE,CHEMBL1098308,Sin nombre,10.07,8.0,2024,O=C(CN1CCCCC1)Nc1ccc2nc3c4[nH]c5ccccc5c4ccn3c(=O)c2c1,Muy Alta
ACHE,CHEMBL5173038,Sin nombre,20.97,7.68,2024,O=C(CCN1CCCCC1)Nc1ccc2nc(-c3cc4ccccc4[nH]3)[nH]c(=O)c2c1,Muy Alta
ACHE,CHEMBL355821,Sin nombre,2370.0,5.62,2024,c1ccc2c(c1)CN1CCCC1=N2,Media
ACHE,CHEMBL1186527,Sin nombre,13680.0,4.86,2024,OC1CCN2Cc3ccccc3N=C12,Baja
ACHE,CHEMBL1864065,Sin nombre,76600.0,4.12,2024,O=c1c2ccccc2nc2n1CCC2O,Baja
ACHE,CHEMBL456881,DEOXYVASICINONE,35160.0,4.45,2024,O=c1c2ccccc2nc2n1CCC2,Baja
ACHE,CHEMBL1430084,Sin nombre,191.0,6.72,2024,c1ccc(CN2CCN(c3nc(-c4ccccc4)nc4ccccc34)CC2)cc1,Media
ACHE,CHEMBL5208951,Sin nombre,100.0,7.0,2024,COc1cc2c(Nc3ccc(C(=O)/C=C/c4nc(C)c(C)nc4C)cc3)ncnc2c(OC)c1OC,Muy Alta
ACHE,CHEMBL5523504,Sin nombre,55.0,7.26,2024,FC(F)(F)c1ccc(-c2nnc(NC3CCN(Cc4ccccc4)CC3)o2)cc1,Muy Alta
ACHE,CHEMBL5560860,Sin nombre,0.43,9.37,2024,COc1cc2c(cc1OC)C(c1ccccc1)N(CCc1cn(CCCCC3=C[C@H]4Cc5nc6cc(Cl)ccc6c(N)c5[C@H](C3)C4)nn1)CC2,Muy Alta
ACHE,CHEMBL5566339,Sin nombre,150.0,6.82,2024,CCCCCCCCCCCC1=C(O)C(=O)C=C(NCCC2CCN(Cc3ccccc3)CC2)C1=O,Media
ACHE,CHEMBL5523504,Sin nombre,55.0,7.26,2024,FC(F)(F)c1ccc(-c2nnc(NC3CCN(Cc4ccccc4)CC3)o2)cc1,Muy Alta
ACHE,CHEMBL5523420,Sin nombre,320.0,6.5,2024,COc1cc2cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)[nH]c2cc1OC,Media
ACHE,CHEMBL453641,Sin nombre,42100.0,4.38,2024,C=C(C)[C@H](CC=C(C)C)Cc1c(O)cc(OC)c2c1O[C@H](c1ccc(O)cc1O)CC2=O,Baja
ACHE,CHEMBL4861956,Sin nombre,120.0,6.92,2024,COc1ccc2[nH]c(C(=O)Nc3ccc4nc5n(c(=O)c4c3)CCC5)cc2c1,Media
ACHE,CHEMBL4791642,Sin nombre,1.08,8.97,2024,O=C(CCCCN1CCC2c3ccccc3NC2C1)Oc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,Muy Alta
ACHE,CHEMBL5574923,Sin nombre,3.29,8.48,2024,O=C(CCCCN1CCN(Cc2ccccc2)CC1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,Muy Alta
ACHE,CHEMBL95,TACRINE,305.87,6.51,2024,Nc1c2c(nc3ccccc13)CCCC2,Media
ACHE,CHEMBL636,RIVASTIGMINE,2290.97,5.64,2024,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,Media
ACHE,CHEMBL5567533,Sin nombre,252.47,6.6,2024,C[C@@H](c1cccc(OC(=O)NCCNc2c3c(nc4ccccc24)CCCC3)c1)N(C)C,Media
ACHE,CHEMBL5571160,Sin nombre,385.33,6.41,2024,C[C@@H](c1cccc(OC(=O)NCCCNc2c3c(nc4ccccc24)CCCC3)c1)N(C)C,Media
ACHE,CHEMBL5575695,Sin nombre,292.22,6.53,2024,C[C@@H](c1cccc(OC(=O)NCCCCNc2c3c(nc4ccccc24)CCCC3)c1)N(C)C,Media
ACHE,CHEMBL5567590,Sin nombre,117.15,6.93,2024,C[C@@H](c1cccc(OC(=O)NCCCCCNc2c3c(nc4ccccc24)CCCC3)c1)N(C)C,Media
ACHE,CHEMBL5575737,Sin nombre,118.56,6.93,2024,C[C@@H](c1cccc(OC(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1)N(C)C,Media
ACHE,CHEMBL5592335,Sin nombre,37.83,7.42,2024,C[C@@H](c1cccc(OC(=O)NCCCCCNc2c3c(nc4cc(F)ccc24)CCCC3)c1)N(C)C,Muy Alta
ACHE,CHEMBL5573861,Sin nombre,42.16,7.38,2024,C[C@@H](c1cccc(OC(=O)NCCCCCCNc2c3c(nc4cc(F)ccc24)CCCC3)c1)N(C)C,Muy Alta
ACHE,CHEMBL5570989,Sin nombre,8.28,8.08,2024,C[C@@H](c1cccc(OC(=O)NCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1)N(C)C,Muy Alta
ACHE,CHEMBL5595199,Sin nombre,25.6,7.59,2024,C[C@@H](c1cccc(OC(=O)NCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1)N(C)C,Muy Alta
ACHE,CHEMBL5572861,Sin nombre,47.67,7.32,2024,C[C@@H](c1cccc(OC(=O)NCCCCCNc2c3c(nc4cc(Br)ccc24)CCCC3)c1)N(C)C,Muy Alta
ACHE,CHEMBL5569081,Sin nombre,55.99,7.25,2024,C[C@@H](c1cccc(OC(=O)NCCCCCCNc2c3c(nc4cc(Br)ccc24)CCCC3)c1)N(C)C,Muy Alta
ACHE,CHEMBL5556622,Sin nombre,1253.62,5.9,2024,O=C(NCCNc1c2c(nc3ccccc13)CCCC2)Oc1ccc2cc[nH]c2c1,Media
ACHE,CHEMBL5564643,Sin nombre,551.69,6.26,2024,O=C(NCCCNc1c2c(nc3ccccc13)CCCC2)Oc1ccc2cc[nH]c2c1,Media
ACHE,CHEMBL5575440,Sin nombre,510.16,6.29,2024,O=C(NCCCCNc1c2c(nc3ccccc13)CCCC2)Oc1ccc2cc[nH]c2c1,Media
ACHE,CHEMBL5574879,Sin nombre,421.09,6.38,2024,O=C(NCCCCCNc1c2c(nc3ccccc13)CCCC2)Oc1ccc2cc[nH]c2c1,Media
ACHE,CHEMBL5568668,Sin nombre,381.73,6.42,2024,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)Oc1ccc2cc[nH]c2c1,Media
ACHE,CHEMBL5583827,Sin nombre,273.1,6.56,2024,O=C(NCCCCCNc1c2c(nc3cc(F)ccc13)CCCC2)Oc1ccc2cc[nH]c2c1,Media
ACHE,CHEMBL5575441,Sin nombre,297.19,6.53,2024,O=C(NCCCCCCNc1c2c(nc3cc(F)ccc13)CCCC2)Oc1ccc2cc[nH]c2c1,Media
ACHE,CHEMBL5568634,Sin nombre,247.73,6.61,2024,O=C(NCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)Oc1ccc2cc[nH]c2c1,Media
ACHE,CHEMBL5563760,Sin nombre,152.72,6.82,2024,O=C(NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)Oc1ccc2cc[nH]c2c1,Media
ACHE,CHEMBL5569423,Sin nombre,317.48,6.5,2024,O=C(NCCCCCNc1c2c(nc3cc(Br)ccc13)CCCC2)Oc1ccc2cc[nH]c2c1,Media
ACHE,CHEMBL5594287,Sin nombre,113.11,6.95,2024,O=C(NCCCCCCNc1c2c(nc3cc(Br)ccc13)CCCC2)Oc1ccc2cc[nH]c2c1,Media
ACHE,CHEMBL5573148,Sin nombre,232.7,6.63,2024,O=C(NCCCNc1c2c(nc3ccccc13)CCCC2)Oc1ccc(-c2cc3cccnc3[nH]2)cc1,Media
ACHE,CHEMBL5583890,Sin nombre,204.8,6.69,2024,O=C(NCCCCNc1c2c(nc3ccccc13)CCCC2)Oc1ccc(-c2cc3cccnc3[nH]2)cc1,Media
ACHE,CHEMBL5564010,Sin nombre,152.6,6.82,2024,O=C(NCCCCCNc1c2c(nc3ccccc13)CCCC2)Oc1ccc(-c2cc3cccnc3[nH]2)cc1,Media
ACHE,CHEMBL5575345,Sin nombre,21.34,7.67,2024,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)Oc1ccc(-c2cc3cccnc3[nH]2)cc1,Muy Alta
ACHE,CHEMBL5567396,Sin nombre,151.7,6.82,2024,O=C(NCCCCCNc1c2c(nc3cc(F)ccc13)CCCC2)Oc1ccc(-c2cc3cccnc3[nH]2)cc1,Media
ACHE,CHEMBL5562554,Sin nombre,30.35,7.52,2024,O=C(NCCCCCCNc1c2c(nc3cc(F)ccc13)CCCC2)Oc1ccc(-c2cc3cccnc3[nH]2)cc1,Muy Alta
ACHE,CHEMBL5572008,Sin nombre,23.11,7.64,2024,O=C(NCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)Oc1ccc(-c2cc3cccnc3[nH]2)cc1,Muy Alta
ACHE,CHEMBL5566825,Sin nombre,64.71,7.19,2024,O=C(NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)Oc1ccc(-c2cc3cccnc3[nH]2)cc1,Muy Alta
ACHE,CHEMBL5594238,Sin nombre,59.14,7.23,2024,O=C(NCCCCCNc1c2c(nc3cc(Br)ccc13)CCCC2)Oc1ccc(-c2cc3cccnc3[nH]2)cc1,Muy Alta
ACHE,CHEMBL5563794,Sin nombre,55.03,7.26,2024,O=C(NCCCCCCNc1c2c(nc3cc(Br)ccc13)CCCC2)Oc1ccc(-c2cc3cccnc3[nH]2)cc1,Muy Alta
ACHE,CHEMBL2107723,ACOTIAMIDE,3000.0,5.52,2024,COc1cc(O)c(C(=O)Nc2nc(C(=O)NCCN(C(C)C)C(C)C)cs2)cc1OC,Media
ACHE,CHEMBL502,DONEPEZIL,10.0,8.0,2024,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,Muy Alta
ACHE,CHEMBL5591282,Sin nombre,6420.0,5.19,2024,Cl.Nc1c2c(nc3ccc(Oc4ccccc4)cc13)CCC2,Media
ACHE,CHEMBL5573638,Sin nombre,28220.0,4.55,2024,Cc1ccccc1Oc1ccc2nc3c(c(N)c2c1)CCC3.Cl,Baja
ACHE,CHEMBL5574521,Sin nombre,8520.0,5.07,2024,COc1ccccc1Oc1ccc2nc3c(c(N)c2c1)CCC3.Cl,Media
ACHE,CHEMBL5573311,Sin nombre,5280.0,5.28,2024,Cc1cccc(Oc2ccc3nc4c(c(N)c3c2)CCC4)c1.Cl,Media
ACHE,CHEMBL5573526,Sin nombre,5250.0,5.28,2024,COc1cccc(Oc2ccc3nc4c(c(N)c3c2)CCC4)c1.Cl,Media
ACHE,CHEMBL5570753,Sin nombre,8360.0,5.08,2024,Cc1ccc(Oc2ccc3nc4c(c(N)c3c2)CCC4)cc1.Cl,Media
ACHE,CHEMBL5575070,Sin nombre,4240.0,5.37,2024,COc1ccc(Oc2ccc3nc4c(c(N)c3c2)CCC4)cc1.Cl,Media
ACHE,CHEMBL5565570,Sin nombre,5070.0,5.29,2024,Cl.Nc1c2c(nc3ccc(Oc4ccc(Cl)cc4)cc13)CCC2,Media
ACHE,CHEMBL5565153,Sin nombre,2780.0,5.56,2024,CC(C)(C)c1ccc(Oc2ccc3nc4c(c(N)c3c2)CCC4)cc1.Cl,Media
ACHE,CHEMBL5565340,Sin nombre,5760.0,5.24,2024,CC(=O)c1ccc(Oc2ccc3nc4c(c(N)c3c2)CCC4)cc1.Cl,Media
ACHE,CHEMBL5565926,Sin nombre,3720.0,5.43,2024,Cc1cc(C)cc(Oc2ccc3nc4c(c(N)c3c2)CCC4)c1.Cl,Media
ACHE,CHEMBL5569264,Sin nombre,3780.0,5.42,2024,Cc1ccccc1Oc1ccc2nc3c(c(N)c2c1)CCCC3.Cl,Media
ACHE,CHEMBL5574870,Sin nombre,840.0,6.08,2024,COc1ccccc1Oc1ccc2nc3c(c(N)c2c1)CCCC3.Cl,Media
ACHE,CHEMBL5563739,Sin nombre,9190.0,5.04,2024,Cc1cccc(Oc2ccc3nc4c(c(N)c3c2)CCCC4)c1.Cl,Media
ACHE,CHEMBL5593367,Sin nombre,2640.0,5.58,2024,COc1cccc(Oc2ccc3nc4c(c(N)c3c2)CCCC4)c1.Cl,Media
ACHE,CHEMBL5570038,Sin nombre,3290.0,5.48,2024,Cc1ccc(Oc2ccc3nc4c(c(N)c3c2)CCCC4)cc1.Cl,Media
ACHE,CHEMBL5592792,Sin nombre,2900.0,5.54,2024,COc1ccc(Oc2ccc3nc4c(c(N)c3c2)CCCC4)cc1.Cl,Media
ACHE,CHEMBL5569743,Sin nombre,2920.0,5.54,2024,Cl.Nc1c2c(nc3ccc(Oc4ccc(Cl)cc4)cc13)CCCC2,Media
ACHE,CHEMBL5572528,Sin nombre,1960.0,5.71,2024,CC(C)(C)c1ccc(Oc2ccc3nc4c(c(N)c3c2)CCCC4)cc1.Cl,Media
ACHE,CHEMBL5571784,Sin nombre,1620.0,5.79,2024,Cc1cc(C)cc(Oc2ccc3nc4c(c(N)c3c2)CCCC4)c1.Cl,Media
ACHE,CHEMBL5571191,Sin nombre,5360.0,5.27,2024,Cl.Nc1c2c(nc3ccc(Oc4ccccc4)cc13)CCCCC2,Media
ACHE,CHEMBL5571074,Sin nombre,5800.0,5.24,2024,Cc1ccccc1Oc1ccc2nc3c(c(N)c2c1)CCCCC3.Cl,Media
ACHE,CHEMBL5568964,Sin nombre,9620.0,5.02,2024,COc1ccccc1Oc1ccc2nc3c(c(N)c2c1)CCCCC3.Cl,Media
ACHE,CHEMBL5563895,Sin nombre,12250.0,4.91,2024,Cc1cccc(Oc2ccc3nc4c(c(N)c3c2)CCCCC4)c1.Cl,Baja
ACHE,CHEMBL5570773,Sin nombre,4250.0,5.37,2024,COc1cccc(Oc2ccc3nc4c(c(N)c3c2)CCCCC4)c1.Cl,Media
ACHE,CHEMBL5590734,Sin nombre,3790.0,5.42,2024,Cc1ccc(Oc2ccc3nc4c(c(N)c3c2)CCCCC4)cc1.Cl,Media
ACHE,CHEMBL5567301,Sin nombre,3630.0,5.44,2024,COc1ccc(Oc2ccc3nc4c(c(N)c3c2)CCCCC4)cc1.Cl,Media
ACHE,CHEMBL5573162,Sin nombre,4220.0,5.38,2024,Cl.Nc1c2c(nc3ccc(Oc4ccc(Cl)cc4)cc13)CCCCC2,Media
ACHE,CHEMBL5575842,Sin nombre,71630.0,4.14,2024,CC(C)(C)c1ccc(Oc2ccc3nc4c(c(N)c3c2)CCCCC4)cc1.Cl,Baja
ACHE,CHEMBL5575002,Sin nombre,990.0,6.0,2024,Cc1cc(C)cc(Oc2ccc3nc4c(c(N)c3c2)CCCCC4)c1.Cl,Media
ACHE,CHEMBL5590314,Sin nombre,2400.0,5.62,2024,Nc1c2c(nc3ccc(Oc4ccccc4)cc13)CCCC2,Media
ACHE,CHEMBL95,TACRINE,320.0,6.5,2024,Nc1c2c(nc3ccccc13)CCCC2,Media
ACHE,CHEMBL5563454,Sin nombre,4690.0,5.33,2024,CCOc1cc2c(cc1OCC)-c1c(-c3ccc(Cl)cc3)c(/C=N/c3ccc(/N=C/c4c(-c5ccc(Cl)cc5)c5n(c4-c4ccccc4)CCc4cc(OC)c(OC)cc4-5)cc3)c(-c3ccccc3)n1CC2,Media
ACHE,CHEMBL3586771,Sin nombre,120.0,6.92,2024,CN(Cc1ccccc1)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1,Media
ACHE,CHEMBL5595332,Sin nombre,501.0,6.3,2024,CN(Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1)Cc1cccs1,Media
ACHE,CHEMBL5568861,Sin nombre,832.0,6.08,2024,CN(Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1)Cc1ccco1,Media
ACHE,CHEMBL5590122,Sin nombre,261.0,6.58,2024,CN(Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1)Cc1ccsc1,Media
ACHE,CHEMBL5595836,Sin nombre,1320.0,5.88,2024,CN(Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1)Cc1ncc[nH]1,Media
ACHE,CHEMBL5574703,Sin nombre,6560.0,5.18,2024,CN(Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1)Cc1nccs1,Media
ACHE,CHEMBL5591982,Sin nombre,1780.0,5.75,2024,CN(Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1)Cc1cscn1,Media
ACHE,CHEMBL5565956,Sin nombre,985.0,6.01,2024,CN(Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1)Cc1cccnc1,Media
ACHE,CHEMBL5569900,Sin nombre,1880.0,5.73,2024,CN(Cc1ccncc1)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1,Media
ACHE,CHEMBL5563449,Sin nombre,4060.0,5.39,2024,CN(Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1)Cc1cncnc1,Media
ACHE,CHEMBL5563417,Sin nombre,6620.0,5.18,2024,CN(CCc1cccs1)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1,Media
ACHE,CHEMBL5569594,Sin nombre,3170.0,5.5,2024,CN(CCc1ccsc1)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1,Media
ACHE,CHEMBL5573115,Sin nombre,10600.0,4.97,2024,CN(CCc1cccnc1)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1,Baja
ACHE,CHEMBL502,DONEPEZIL,17.0,7.77,2024,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,Muy Alta
ACHE,CHEMBL95,TACRINE,109.0,6.96,2024,Nc1c2c(nc3ccccc13)CCCC2,Media
ACHE,CHEMBL5591073,Sin nombre,1930.0,5.71,2024,CNC(=O)COc1cc(C(C)C)ccc1C,Media
ACHE,CHEMBL5591504,Sin nombre,1930.0,5.71,2024,CCCNC(=O)COc1cc(C(C)C)ccc1C,Media
ACHE,CHEMBL5593745,Sin nombre,1930.0,5.71,2024,CCN(CC)C(=O)COc1cc(C(C)C)ccc1C,Media
ACHE,CHEMBL5583545,Sin nombre,1930.0,5.71,2024,Cc1ccc(C(C)C)cc1OCC(=O)N(C(C)C)C(C)C,Media
ACHE,CHEMBL5592053,Sin nombre,1930.0,5.71,2024,Cc1ccc(C(C)C)cc1OCC(=O)NC1CCCCC1,Media
ACHE,CHEMBL5592999,Sin nombre,1930.0,5.71,2024,Cc1ccc(C(C)C)cc1OCC(=O)N1CCCCC1,Media
ACHE,CHEMBL5583734,Sin nombre,1930.0,5.71,2024,Cc1ccc(C(C)C)cc1OCC(=O)N1Cc2ccccc2C1,Media
ACHE,CHEMBL5593429,Sin nombre,1930.0,5.71,2024,Cc1ccc(C(C)C)cc1OCC(=O)NCCN1CCCC1,Media
ACHE,CHEMBL5594172,Sin nombre,1930.0,5.71,2024,Cc1ccc(C(C)C)cc1OCC(=O)NCCN1CCOCC1,Media
ACHE,CHEMBL5589858,Sin nombre,1930.0,5.71,2024,Cc1ccc(C(C)C)cc1OCC(=O)NCCC1=CCCCC1,Media
ACHE,CHEMBL5594511,Sin nombre,1930.0,5.71,2024,COc1ccc(CCNC(=O)COc2cc(C(C)C)ccc2C)cc1OC,Media
ACHE,CHEMBL5591277,Sin nombre,1930.0,5.71,2024,Cc1ccc(C(C)C)cc1OCC(=O)NCc1ccc2c(c1)OCO2,Media
ACHE,CHEMBL5591729,Sin nombre,1930.0,5.71,2024,Cc1ccc(C(C)C)cc1OCC(=O)NCCN1CCN(C)CC1,Media
ACHE,CHEMBL5591597,Sin nombre,1930.0,5.71,2024,Cc1ccc(C(C)C)cc1OCC(=O)NCCNc1cccc2cccnc12,Media
ACHE,CHEMBL5589962,Sin nombre,136.0,6.87,2024,C=CCNCC(O)COc1cc(C(C)C)ccc1C,Media
ACHE,CHEMBL5590702,Sin nombre,136.0,6.87,2024,CCN(CC)CC(O)COc1cc(C(C)C)ccc1C,Media
ACHE,CHEMBL5583846,Sin nombre,136.0,6.87,2024,Cc1ccc(C(C)C)cc1OCC(O)CNC(C)(C)C,Media
ACHE,CHEMBL5592917,Sin nombre,136.0,6.87,2024,Cc1ccc(C(C)C)cc1OCC(O)CNCc1cccnc1,Media
ACHE,CHEMBL5590201,Sin nombre,136.0,6.87,2024,Cc1ccc(C(C)C)cc1OCC(O)CNCCC1=CCCCC1,Media
ACHE,CHEMBL5592608,Sin nombre,20.0,7.7,2024,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1ccccc1O,Muy Alta
ACHE,CHEMBL95,TACRINE,160.0,6.8,2024,Nc1c2c(nc3ccccc13)CCCC2,Media
ACHE,CHEMBL5593954,Sin nombre,224.0,6.65,2024,O=C(NCCCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1ccccc1O,Media
ACHE,CHEMBL118752,Sin nombre,4440.0,5.35,2024,Nc1c2c(nc3ccccc13)CCC2,Media
ACHE,CHEMBL5595908,Sin nombre,3010.0,5.52,2024,COc1cc(CNCCCNc2c3c(nc4ccccc24)CCCCC3)ccc1O,Media
ACHE,CHEMBL5595921,Sin nombre,890.0,6.05,2024,C/C(NCCCCNc1c2c(nc3ccccc13)CCCC2)=C(/N=N/c1ccc(C)cc1)C(=O)c1ccccc1,Media
ACHE,CHEMBL5594849,Sin nombre,1460.0,5.84,2024,O=C(CNCCCCNCC(=O)Nc1c2c(nc3c1CCC3)CCCC2)Nc1c2c(nc3c1CCC3)CCCC2,Media
ACHE,CHEMBL118752,Sin nombre,4400.0,5.36,2024,Nc1c2c(nc3ccccc13)CCC2,Media
ACHE,CHEMBL5592518,Sin nombre,7530.0,5.12,2024,S=C(NCCCCNC(=S)Nc1c2c(nc3c1CCC3)CCCC2)Nc1c2c(nc3c1CCC3)CCCC2,Media
ACHE,CHEMBL5594084,Sin nombre,1900.0,5.72,2024,CC(C)(C)c1cc(CNCCNc2c3c(nc4ccccc24)CCCCC3)cc(C(C)(C)C)c1O,Media
ACHE,CHEMBL5187045,Sin nombre,710.0,6.15,2024,CCN(CC)C(=O)c1ccc2c(c1)nc(Cc1ccc(OC(=O)N3CCC3)cc1)n2CCC(C)C,Media
ACHE,CHEMBL5594488,Sin nombre,59370.0,4.23,2024,CCNC(=S)N/N=C/c1c(OC)cc(OC)c2c(-c3ccccc3)c[nH]c12,Baja
ACHE,CHEMBL5594981,Sin nombre,41200.0,4.38,2024,c1ccc(-c2nn(-c3ccccc3)cc2-c2nc(-c3ccccc3)c(-c3ccccc3)n2-c2ccccc2)cc1,Baja
ACHE,CHEMBL1201196,SERTACONAZOLE,100.0,7.0,2024,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,Muy Alta
ACHE,CHEMBL5594195,Sin nombre,13980.0,4.85,2024,c1ccc2c(c1)-c1ccccc1C2NC1CCCCC1,Baja
ACHE,CHEMBL5594315,Sin nombre,49910.0,4.3,2024,CCCCNC1c2ccccc2-c2ccccc21,Baja
ACHE,CHEMBL5590844,Sin nombre,4190.0,5.38,2024,Cc1cc2c(cc1C)[n+](Cc1ccccc1C)cn2C(c1ccccc1)c1ccccc1.[Cl-],Media
ACHE,CHEMBL5591458,Sin nombre,29.0,7.54,2024,[O-]/[N+](=C\c1ccc2cccc(O)c2n1)Cc1ccccc1,Muy Alta
