target_id,uniprot_id,gene_symbol,gene_name,score_overall,max_clinical_phase,n_drugs,score_known_drug,score_rna_expression,score_genetic_literature,score_literature,score_genetic_association,score_animal_model,score_affected_pathway
ENSG00000143954,Q6UW15,REG3G,regenerating family member 3 gamma,0.2695204317599587,0,0,,,,,0.44334064472276147,,
ENSG00000095319,Q5SRE5,NUP188,nucleoporin 188,0.2693886816615866,0,0,,,,0.06079307976116211,,,0.4400842718270749
ENSG00000133606,Q9UHC7,MKRN1,makorin ring finger protein 1,0.2693837943257066,0,0,,0.05241486160502963,,,0.4404951434384694,,
ENSG00000092148,Q9ULT8,HECTD1,HECT domain E3 ubiquitin protein ligase 1,0.2693807047495256,0,0,,,,0.030396539880581056,0.44159097740647524,,
ENSG00000066032,P26232,CTNNA2,catenin alpha 2,0.26907740563241095,0,0,,0.018913923084346997,,0.13371934163506474,0.43550562389966585,,
ENSG00000089169,Q9Y2J0,RPH3A,rabphilin 3A,0.2688629128403455,0,0,,0.09314567234997694,,0.45005144923764057,0.4176865997355673,,
ENSG00000160145,O60229,KALRN,kalirin RhoGEF kinase,0.26858248937284157,0,0,,,,0.15484135696478338,0.43405573286858934,,
ENSG00000144331,Q569K4,ZNF385B,zinc finger protein 385B,0.2685135312791432,0,0,,0.008909844383628716,,0.012158615952232422,0.44087844254942654,,
ENSG00000164318,Q63HQ2,EGFLAM,"EGF like, fibronectin type III and laminin G domains",0.26848990827012553,0,0,,,,,0.4416455118328309,,
ENSG00000137288,Q9BRT2,UQCC2,ubiquinol-cytochrome c reductase complex assembly factor 2,0.2684647320248748,0,0,,,,0.030396539880581056,,,0.4400842718270749
ENSG00000148090,Q13825,AUH,AU RNA binding methylglutaconyl-CoA hydratase,0.2683863792619711,0,0,,0.027818852972415143,,,,,0.4400842718270749
ENSG00000156381,Q96BM1,ANKRD9,ankyrin repeat domain 9,0.2683710206747404,0,0,,0.06216058797550431,,,0.43834192136715106,,
ENSG00000167964,Q9ULW5,RAB26,"RAB26, member RAS oncogene family",0.2682799420975325,0,0,,,,0.024317231904464845,,,0.4400842718270749
ENSG00000106246,O75127,PTCD1,pentatricopeptide repeat domain 1,0.26816591187149613,0,0,,0.050334621239037744,,0.11121249593974593,,,0.43443339042350443
ENSG00000002549,P28838,LAP3,leucine aminopeptidase 3,0.26788893760057325,2,1,,0.044449016482396256,,0.15976040850476494,0.43168118436791514,,
ENSG00000145934,Q9NT68,TENM2,teneurin transmembrane protein 2,0.26781964247610446,0,0,,0.02746717840740372,,0.07176960805137193,0.4363441133520716,,
ENSG00000130164,P01130,LDLR,low density lipoprotein receptor,0.26777474013677705,0,0,,,,0.5810400709694613,0.4114171110099342,,
ENSG00000145715,P20936,RASA1,RAS p21 protein activator 1,0.26762246462781725,0,0,,,,0.21288772498411238,0.42957424665971455,,
ENSG00000197323,Q9UPN9,TRIM33,tripartite motif containing 33,0.2676224312264255,0,0,,,,0.05927325276713306,,,0.4372549153278103
ENSG00000211455,Q9Y2H1,STK38L,serine/threonine kinase 38 like,0.26754068178442414,0,0,,,,,,,0.4400841063415635
ENSG00000082684,Q9P283,SEMA5B,semaphorin 5B,0.2673535935423892,0,0,,,,0.12065737635930646,0.43374349157164116,,
ENSG00000204842,Q99700,ATXN2,ataxin 2,0.26706140042918364,0,0,,,,0.22791808351942083,0.09941797137376039,,0.4093763857616411
ENSG00000151292,Q9Y6M4,CSNK1G3,casein kinase 1 gamma 3,0.26699746237491206,0,0,,,,0.07318473585247898,0.4355313148686268,,
ENSG00000149346,Q5VYV7,SLX4IP,SLX4 interacting protein,0.26668115571616746,0,0,,,,,0.4386702512257616,,
ENSG00000151726,P33121,ACSL1,acyl-CoA synthetase long chain family member 1,0.2664415933783881,0,0,,,,0.13313271261293144,,,0.43161955374017935
ENSG00000197619,Q8N8J6,ZNF615,zinc finger protein 615,0.26637055603787035,0,0,,,,,,,0.43815933833975984
ENSG00000174640,Q92959,SLCO2A1,solute carrier organic anion transporter family member 2A1,0.2660457317863765,0,0,,,,0.06383273374922022,,,0.43443339042350443
ENSG00000100997,Q8N2K0,ABHD12,"abhydrolase domain containing 12, lysophospholipase",0.2659979812699338,0,0,,,,0.030396539880581056,0.43602665414323294,,
ENSG00000129910,P55291,CDH15,cadherin 15,0.265995447091052,0,0,,,,,0.4375423126054295,,
ENSG00000006576,Q8N3S3,PHTF2,putative homeodomain transcription factor 2,0.2658148010293492,0,0,,,,,,,0.43724516355094417
ENSG00000079841,Q86UR5,RIMS1,regulating synaptic membrane exocytosis 1,0.2657562371292102,0,0,,0.05524601522350598,,0.09604953354492891,0.4311186644777186,,
ENSG00000112297,Q9Y4K1,CRYBG1,crystallin beta-gamma domain containing 1,0.26553392606342074,0,0,,,,0.06079307976116211,0.43374349157164116,,
ENSG00000198589,P50851,LRBA,LPS responsive beige-like anchor protein,0.2655268980346442,0,0,,,,0.030396539880581056,0.4352517579919928,,
ENSG00000107968,P41279,MAP3K8,mitogen-activated protein kinase kinase kinase 8,0.2653978498674473,2,1,,,,0.26675159050867925,,,0.4232217310245766
ENSG00000169855,Q9Y6N7,ROBO1,roundabout guidance receptor 1,0.26535913821233825,0,0,,,,0.015198269940290528,0.4357357193198377,,
ENSG00000133636,P30990,NTS,neurotensin,0.26512266156456044,0,0,,,,0.313377341202426,,,0.4204377796275418
ENSG00000091436,Q9NYL2,MAP3K20,mitogen-activated protein kinase kinase kinase 20,0.2647051664257784,0,0,,,,0.27566607227768025,0.4216365952721835,,
ENSG00000152475,Q96EG3,ZNF837,zinc finger protein 837,0.2644978519431452,0,0,,,,,,,0.4350788823041675
ENSG00000169504,Q9Y696,CLIC4,chloride intracellular channel 4,0.2643431546298255,0,0,,0.026358866288399493,,0.23368230423590144,0.4225545491744218,,
ENSG00000115977,Q2M2I8,AAK1,AP2 associated kinase 1,0.26429440552380745,0,0,,0.0638614907831879,,0.14623492929793175,,,0.4260133376881517
ENSG00000115825,O94806,PRKD3,protein kinase D3,0.2641846018520403,4,4,,,,0.042512938416312665,0.43243796276953544,,
ENSG00000006634,Q9UBU7,DBF4,DBF4-CDC7 kinase regulatory subunit,0.26410563032590545,0,0,,,,,,,0.43443370752641214
ENSG00000171100,Q13496,MTM1,myotubularin 1,0.2636367354603641,0,0,,,,0.04086645917278119,,,0.43161908811859906
ENSG00000116685,Q8IYS2,KIAA2013,KIAA2013,0.2636061411183684,0,0,,,,0.045594809820871586,0.4313323452167349,,
ENSG00000171103,Q9BVS5,TRMT61B,tRNA methyltransferase 61B,0.2633153980029811,0,0,,,,0.03029184068765905,,,0.43161924332561
ENSG00000143515,P98198,ATP8B2,ATPase phospholipid transporting 8B2,0.26239463085946246,0,0,,,,,,,0.43161924332561
