action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24724954,[],CHEMBL5114179,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]c2ccccc2nc1N/N=C/c1cccs1,,,CHEMBL5113380,Eur J Med Chem,2022,"{'bei': '18.50', 'le': '0.36', 'lle': '2.57', 'sei': '7.13'}",CHEMBL5203236,,CHEMBL5203236,5.00,0,http://www.openphacts.org/units/Nanomolar,3856574,=,1,1,=,,IC50,nM,,9990.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,9.99
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24724955,[],CHEMBL5114179,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(/C=N/Nc2nc3ccccc3[nH]c2=O)c1,,,CHEMBL5113380,Eur J Med Chem,2022,"{'bei': '16.50', 'le': '0.30', 'lle': '2.48', 'sei': '6.12'}",CHEMBL5194852,,CHEMBL5194852,4.86,0,http://www.openphacts.org/units/Nanomolar,3856575,=,1,1,=,,IC50,nM,,13930.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,13.93
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24724956,[],CHEMBL5114179,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]c2ccccc2n2c(-c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])ccc12,,,CHEMBL5113380,Eur J Med Chem,2022,"{'bei': '13.24', 'le': '0.24', 'lle': '1.38', 'sei': '3.75'}",CHEMBL5207115,,CHEMBL5207115,4.64,0,http://www.openphacts.org/units/Nanomolar,3856576,=,1,1,=,,IC50,nM,,22990.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,22.99
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24724957,[],CHEMBL5114179,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]c2ccccc2n2c(-c3ccc(O)cc3O)ccc12,,,CHEMBL5113380,Eur J Med Chem,2022,"{'bei': '16.73', 'le': '0.30', 'lle': '2.03', 'sei': '6.29'}",CHEMBL5200953,,CHEMBL5200953,4.89,0,http://www.openphacts.org/units/Nanomolar,3856577,=,1,1,=,,IC50,nM,,12910.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,12.91
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24724958,[],CHEMBL5114179,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]c2ccccc2n2c(-c3ccc(Cl)c(Cl)c3)ccc12,,,CHEMBL5113380,Eur J Med Chem,2022,"{'bei': '14.84', 'le': '0.30', 'lle': '0.14', 'sei': '13.11'}",CHEMBL5179709,,CHEMBL5179709,4.89,0,http://www.openphacts.org/units/Nanomolar,3856578,=,1,1,=,,IC50,nM,,12980.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,12.98
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24724959,[],CHEMBL5114179,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(NC(=O)Cn2c(=O)c(C)nc3ccccc32)c([N+](=O)[O-])c1,,,CHEMBL5113380,Eur J Med Chem,2022,"{'bei': '11.57', 'le': '0.21', 'lle': '1.52', 'sei': '3.81'}",CHEMBL5173825,,CHEMBL5173825,4.08,0,http://www.openphacts.org/units/Nanomolar,3856579,=,1,1,=,,IC50,nM,,83780.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,83.78
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24724960,[],CHEMBL5114179,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc2ccccc2n(CC(=O)N/N=C/c2ccc(OCCn3cc(CN4CCOCC4)nn3)cc2)c1=O,,,CHEMBL5113380,Eur J Med Chem,2022,,CHEMBL5179527,,CHEMBL5179527,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3856580,=,1,1,=,,IC50,ug.mL-1,,21.92,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,ug ml-1,UO_0000274,,21.92
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24724961,[],CHEMBL5114179,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc2ccccc2n(CC(=O)N/N=C/c2ccc(OCCn3cc(CN4CCCCC4)nn3)cc2)c1=O,,,CHEMBL5113380,Eur J Med Chem,2022,,CHEMBL5183163,,CHEMBL5183163,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3856581,=,1,1,=,,IC50,ug.mL-1,,22.32,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,ug ml-1,UO_0000274,,22.32
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24724962,[],CHEMBL5114179,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc2ccccc2n(CC(=O)N/N=C/c2ccc(OCCn3cc(CN4CCCC4)nn3)cc2)c1=O,,,CHEMBL5113380,Eur J Med Chem,2022,,CHEMBL5179462,,CHEMBL5179462,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3856582,=,1,1,=,,IC50,ug.mL-1,,23.58,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,ug ml-1,UO_0000274,,23.58
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24724963,[],CHEMBL5114179,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-n2cc(COc3ccc(/C=N/NC(=O)Cn4c(=O)c(C)nc5ccccc54)cc3)nn2)cc1,,,CHEMBL5113380,Eur J Med Chem,2022,,CHEMBL5171904,,CHEMBL5171904,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3856583,=,1,1,=,,IC50,ug.mL-1,,24.5,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,ug ml-1,UO_0000274,,24.5
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24724964,[],CHEMBL5114179,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)C(O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,,,CHEMBL5113380,Eur J Med Chem,2022,,CHEMBL404271,ACARBOSE,CHEMBL404271,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3856584,=,1,1,=,,IC50,ug.mL-1,,22.32,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,ug ml-1,UO_0000274,,22.32
,ND,24779177,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.4167', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '25.0'}]",CHEMBL5129103,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 10 mins by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCc1cc(-c2cc(CC=C)c3oc(SCc4nnc(-c5ccccc5)o4)nc3c2)c2oc(SCc3nnc(-c4ccccc4)o3)nc2c1,,,CHEMBL5126577,Bioorg Med Chem,2022,,CHEMBL5186369,,CHEMBL5186369,,0,,3867547,,1,0,,,IC50,,,,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,,,,
,ND,24779178,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.4167', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '25.0'}]",CHEMBL5129103,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 10 mins by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCc1cc(-c2cc(CC=C)c3oc(SCc4nnc(-c5ccccc5F)o4)nc3c2)c2oc(SCc3nnc(-c4ccccc4F)o3)nc2c1,,,CHEMBL5126577,Bioorg Med Chem,2022,,CHEMBL5175555,,CHEMBL5175555,,0,,3867548,,1,0,,,IC50,,,,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,,,,
,ND,24779179,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.4167', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '25.0'}]",CHEMBL5129103,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 10 mins by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCc1cc(-c2cc(CC=C)c3oc(SCc4nnc(-c5cccc(F)c5)o4)nc3c2)c2oc(SCc3nnc(-c4cccc(F)c4)o3)nc2c1,,,CHEMBL5126577,Bioorg Med Chem,2022,,CHEMBL5181039,,CHEMBL5181039,,0,,3867549,,1,0,,,IC50,,,,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,,,,
,ND,24779180,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.4167', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '25.0'}]",CHEMBL5129103,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 10 mins by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCc1cc(-c2cc(CC=C)c3oc(SCc4nnc(-c5ccc(F)cc5)o4)nc3c2)c2oc(SCc3nnc(-c4ccc(F)cc4)o3)nc2c1,,,CHEMBL5126577,Bioorg Med Chem,2022,,CHEMBL5187266,,CHEMBL5187266,,0,,3867550,,1,0,,,IC50,,,,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,,,,
,ND,24779181,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.4167', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '25.0'}]",CHEMBL5129103,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 10 mins by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCc1cc(-c2cc(CC=C)c3oc(SCc4nnc(-c5ccccc5Cl)o4)nc3c2)c2oc(SCc3nnc(-c4ccccc4Cl)o3)nc2c1,,,CHEMBL5126577,Bioorg Med Chem,2022,,CHEMBL5201996,,CHEMBL5201996,,0,,3867551,,1,0,,,IC50,,,,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,,,,
,ND,24779182,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.4167', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '25.0'}]",CHEMBL5129103,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 10 mins by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCc1cc(-c2cc(CC=C)c3oc(SCc4nnc(-c5cccc(Cl)c5)o4)nc3c2)c2oc(SCc3nnc(-c4cccc(Cl)c4)o3)nc2c1,,,CHEMBL5126577,Bioorg Med Chem,2022,,CHEMBL5173632,,CHEMBL5173632,,0,,3867552,,1,0,,,IC50,,,,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,,,,
,ND,24779183,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.4167', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '25.0'}]",CHEMBL5129103,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 10 mins by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCc1cc(-c2cc(CC=C)c3oc(SCc4nnc(-c5ccc(Cl)cc5)o4)nc3c2)c2oc(SCc3nnc(-c4ccc(Cl)cc4)o3)nc2c1,,,CHEMBL5126577,Bioorg Med Chem,2022,,CHEMBL5184528,,CHEMBL5184528,,0,,3867553,,1,0,,,IC50,,,,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,,,,
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24779184,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.4167', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '25.0'}]",CHEMBL5129103,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 10 mins by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCc1cc(-c2cc(CC=C)c3oc(SCc4nnc(-c5ccccc5Br)o4)nc3c2)c2oc(SCc3nnc(-c4ccccc4Br)o3)nc2c1,,,CHEMBL5126577,Bioorg Med Chem,2022,"{'bei': '5.37', 'le': '0.12', 'lle': '-6.71', 'sei': '3.53'}",CHEMBL5209522,,CHEMBL5209522,4.59,0,http://www.openphacts.org/units/Nanomolar,3867554,=,1,1,=,,IC50,nM,,25800.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,25.8
,ND,24779185,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.4167', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '25.0'}]",CHEMBL5129103,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 10 mins by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCc1cc(-c2cc(CC=C)c3oc(SCc4nnc(-c5cccc(Br)c5)o4)nc3c2)c2oc(SCc3nnc(-c4cccc(Br)c4)o3)nc2c1,,,CHEMBL5126577,Bioorg Med Chem,2022,,CHEMBL5188001,,CHEMBL5188001,,0,,3867555,,1,0,,,IC50,,,,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,,,,
,ND,24779186,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.4167', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '25.0'}]",CHEMBL5129103,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 10 mins by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCc1cc(-c2cc(CC=C)c3oc(SCc4nnc(-c5ccc(Br)cc5)o4)nc3c2)c2oc(SCc3nnc(-c4ccc(Br)cc4)o3)nc2c1,,,CHEMBL5126577,Bioorg Med Chem,2022,,CHEMBL5184785,,CHEMBL5184785,,0,,3867556,,1,0,,,IC50,,,,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,,,,
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24779187,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.4167', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '25.0'}]",CHEMBL5129103,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 10 mins by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCc1cc(-c2cc(CC=C)c3oc(SCc4nnc(-c5ccccc5C)o4)nc3c2)c2oc(SCc3nnc(-c4ccccc4C)o3)nc2c1,,,CHEMBL5126577,Bioorg Med Chem,2022,"{'bei': '6.35', 'le': '0.12', 'lle': '-5.79', 'sei': '3.54'}",CHEMBL5178321,,CHEMBL5178321,4.60,0,http://www.openphacts.org/units/Nanomolar,3867557,=,1,1,=,,IC50,nM,,25000.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,25.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24779188,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.4167', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '25.0'}]",CHEMBL5129103,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 10 mins by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCc1cc(-c2cc(CC=C)c3oc(SCc4nnc(-c5cccc(C)c5)o4)nc3c2)c2oc(SCc3nnc(-c4cccc(C)c4)o3)nc2c1,,,CHEMBL5126577,Bioorg Med Chem,2022,"{'bei': '6.52', 'le': '0.12', 'lle': '-5.67', 'sei': '3.64'}",CHEMBL5202537,,CHEMBL5202537,4.72,0,http://www.openphacts.org/units/Nanomolar,3867558,=,1,1,=,,IC50,nM,,18900.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,18.9
,ND,24779189,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.4167', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '25.0'}]",CHEMBL5129103,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 10 mins by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCc1cc(-c2cc(CC=C)c3oc(SCc4nnc(-c5ccc(C)cc5)o4)nc3c2)c2oc(SCc3nnc(-c4ccc(C)cc4)o3)nc2c1,,,CHEMBL5126577,Bioorg Med Chem,2022,,CHEMBL5179105,,CHEMBL5179105,,0,,3867559,,1,0,,,IC50,,,,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,,,,
,ND,24779190,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.4167', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '25.0'}]",CHEMBL5129103,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 10 mins by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCc1cc(-c2cc(CC=C)c3oc(SCc4nnc(-c5ccccc5OC)o4)nc3c2)c2oc(SCc3nnc(-c4ccccc4OC)o3)nc2c1,,,CHEMBL5126577,Bioorg Med Chem,2022,,CHEMBL5191158,,CHEMBL5191158,,0,,3867560,,1,0,,,IC50,,,,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,,,,
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24779191,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.4167', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '25.0'}]",CHEMBL5129103,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 10 mins by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCc1cc(-c2cc(CC=C)c3oc(SCc4nnc(-c5cccc(OC)c5)o4)nc3c2)c2oc(SCc3nnc(-c4cccc(OC)c4)o3)nc2c1,,,CHEMBL5126577,Bioorg Med Chem,2022,"{'bei': '6.09', 'le': '0.12', 'lle': '-5.18', 'sei': '3.11'}",CHEMBL5186121,,CHEMBL5186121,4.61,0,http://www.openphacts.org/units/Nanomolar,3867561,=,1,1,=,,IC50,nM,,24500.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,24.5
,ND,24779192,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.4167', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '25.0'}]",CHEMBL5129103,Inhibition of alpha-glucosidase (unknown origin) using PNPG as substrate preincubated for 15 mins followed by substrate addition and measured after 10 mins by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCc1cc(-c2cc(CC=C)c3oc(SCc4nnc(-c5ccc(OC)cc5)o4)nc3c2)c2oc(SCc3nnc(-c4ccc(OC)cc4)o3)nc2c1,,,CHEMBL5126577,Bioorg Med Chem,2022,,CHEMBL5190273,,CHEMBL5190273,,0,,3867562,,1,0,,,IC50,,,,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,,,,
